name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Russia, Krasnodar",2023-03-30,8,2,4.6,3.8,-3.3,0.1,-1.2,68.8,2,100,16.67,snow,0.1,0.1,50.4,39.6,263,1016,81.8,10,190.9,16.7,6,10,2023-03-30T06:09:22,2023-03-30T18:48:49,0.28,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-31,10,2,5.7,10,-2.4,2,0.9,72.2,0,0,0,"rain,snow",0,0,46.4,42.7,222.4,1016.4,62.1,10,163.4,14.1,6,10,2023-03-31T06:07:30,2023-03-31T18:50:05,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-04-01,14,4,8.2,14,1.3,6.4,-0.8,55.3,0,0,0,,0,0,31,18,184.7,1015,6.2,10,253.5,21.9,8,10,2023-04-01T06:05:38,2023-04-01T18:51:22,0.34,Clear,Clear conditions throughout the day.,clear-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-04-02,18,-1,9.6,18,-3.6,8.8,0.3,55.7,0,0,0,,0,0,23.8,25.2,118.7,1010.6,58.7,10,194.4,16.8,6,10,2023-04-02T06:03:46,2023-04-02T18:52:38,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-04-03,15,7,10.8,15,5.7,10.5,7.1,78.6,3.4,100,16.67,rain,0,0,38.5,21.6,196.1,1012.4,56.6,10,127.2,11.1,7,10,2023-04-03T06:01:55,2023-04-03T18:53:54,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-04,21,4,12.5,21,1.3,12.2,7.2,73.2,0,0,0,,0,0,37.4,25.2,71,1013.2,50.1,9.2,209,18,7,10,2023-04-04T06:00:04,2023-04-04T18:55:10,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-04-05,17,11,14.1,17,11,14.1,8.9,71.3,2.2,100,25,rain,0,0,42.8,21.6,149.3,1006.3,52,10,113.3,9.7,6,10,2023-04-05T05:58:14,2023-04-05T18:56:26,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-06,12,9,10.7,12,7.3,10.6,9.3,91.1,2.9,100,37.5,rain,0,0,15.1,21.6,306.1,1012.3,87.2,9.9,96,8.3,6,10,2023-04-06T05:56:23,2023-04-06T18:57:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,34937099999,URKK"
"Russia, Krasnodar",2023-04-07,12,8,9.8,12,5.1,9,8.3,91.1,10.8,100,41.67,rain,0,0,17.3,18,332,1014,74.6,9.8,98.2,8.3,5,10,2023-04-07T05:54:34,2023-04-07T18:58:58,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-08,13,9,10.9,13,7.3,10.8,9.6,91.7,1.7,100,33.33,rain,0,0,23,18,223,1017,68.3,8.1,183.7,15.9,7,10,2023-04-08T05:52:44,2023-04-08T19:00:14,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-04-09,17,7,12.1,17,4.9,11.7,7.4,75,0.5,100,8.33,rain,0,0,22.3,18,140.6,1022,47,10,233.5,20.1,8,10,2023-04-09T05:50:55,2023-04-09T19:01:30,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-10,19,7,13.3,19,4.3,12.6,8.6,74.8,0,0,0,rain,0,0,34.2,25.2,63.9,1015.1,54.2,9.9,190.1,16.6,7,10,2023-04-10T05:49:07,2023-04-10T19:02:46,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-04-11,16,11,13.5,16,11,13.5,8.7,73,0.9,100,20.83,rain,0,0,37.8,28.8,75.4,1006.2,53.2,10,133.1,11.5,5,10,2023-04-11T05:47:19,2023-04-11T19:04:02,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-12,14,10,12.7,14,10,12.7,11.8,94.4,9.6,100,50,rain,0,0,29.5,18,206.6,1002.3,75.2,7.6,24.9,2,1,10,2023-04-12T05:45:32,2023-04-12T19:05:18,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-13,14,9,11.3,14,6.3,10.8,7.5,78.6,1.4,100,29.17,rain,0,0,44.3,36,253.3,1005,83.7,9.9,136.1,11.7,5,10,2023-04-13T05:43:45,2023-04-13T19:06:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"34929099999,URKK,34924099999"
"Russia, Krasnodar",2023-04-14,15,10,11.8,15,10,11.8,7.5,75.2,0.1,100,4.17,rain,0,0,68.4,50.4,224.4,1010.1,66.6,10,152.6,13.3,7,10,2023-04-14T05:41:59,2023-04-14T19:07:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-04-15,19,8,12.9,19,4.1,12.5,6.7,67.2,0,0,0,,0,0,41,32.4,328.3,1017.1,33.8,10,271.4,23.6,8,10,2023-04-15T05:40:14,2023-04-15T19:09:06,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-04-16,15,6,10.2,15,2.2,8.6,4.9,70.9,0,0,0,,0,0,50.4,32.4,70.3,1019.8,85.1,10,231.3,20,8,10,2023-04-16T05:38:29,2023-04-16T19:10:22,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-04-17,18,6,12.3,18,2.6,11,3.1,55.4,0.1,100,4.17,rain,0,0,43.2,28.8,81.7,1016.3,49.8,10,255.8,22,8,10,2023-04-17T05:36:45,2023-04-17T19:11:38,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-18,23,8,14.8,23,6.1,14.3,8.3,66.1,0,0,0,rain,0,0,26.3,21.6,72.7,1014.6,88.9,10,208.3,18.1,8,10,2023-04-18T05:35:02,2023-04-18T19:12:54,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-04-19,22,11,15.2,22,11,15.2,11.1,77.3,2.9,100,33.33,rain,0,0,31.3,21.6,68.8,1009.4,44.4,10,239,20.6,8,30,2023-04-19T05:33:20,2023-04-19T19:14:10,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34937099999,URKK"
"Russia, Krasnodar",2023-04-20,15,12,13.5,15,12,13.5,12.8,95.3,10,100,54.17,rain,0,0,31.3,25.2,222.4,1006.9,65.5,8,50.9,4.3,2,10,2023-04-20T05:31:39,2023-04-20T19:15:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-21,16,10,12.4,16,10,12.4,9.1,81.2,0.3,100,12.5,rain,0,0,54.4,36,220,1006.7,90.2,9.6,255.3,22,8,10,2023-04-21T05:29:58,2023-04-21T19:16:42,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-22,15,10,11.9,15,10,11.9,8.4,79.6,1.9,100,33.33,rain,0,0,50.8,32.4,216.9,1010.5,78.6,10,201.6,17.5,6,10,2023-04-22T05:28:18,2023-04-22T19:17:58,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-23,18,10,13.3,18,10,13.3,8,71.5,0,0,0,,0,0,32,21.6,226.4,1015.7,53.4,10,280.8,24.1,9,10,2023-04-23T05:26:39,2023-04-23T19:19:13,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-04-24,13,9,11.8,13,7.3,11.7,9.9,88.4,6,100,29.17,rain,0,0,27.4,14.4,220.8,1012.8,64.3,9.7,61.6,5.1,3,10,2023-04-24T05:25:02,2023-04-24T19:20:29,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-04-25,17,7,13.2,17,5.7,13.1,8.5,75,1.1,100,33.33,rain,0,0,43.9,32.4,217.5,1012.5,51.9,10,198.3,17.1,8,10,2023-04-25T05:23:25,2023-04-25T19:21:44,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-26,23,5,14.7,23,3.4,14.3,8.5,69.6,0,0,0,,0,0,31.3,18,97.5,1010.6,48.5,9.6,263,22.4,7,10,2023-04-26T05:21:49,2023-04-26T19:23:00,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-04-27,23,12,17.8,23,12,17.8,10.5,63.5,0.1,100,4.17,rain,0,0,29.5,24.8,100.3,1007,66.8,10,258.5,22.3,8,30,2023-04-27T05:20:14,2023-04-27T19:24:15,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"34922099999,34929099999,34937099999,URKK"
"Russia, Krasnodar",2023-04-28,21,13,16.4,21,13,16.4,12.4,77.6,5.5,100,50,rain,0,0,41,21.6,192.4,1007.8,40.7,10,186.8,16.1,8,10,2023-04-28T05:18:41,2023-04-28T19:25:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-29,14,10,12,14,10,12,10.5,90.2,10.9,100,33.33,rain,0,0,23,14.4,238.7,1010.2,71.8,9.6,58.5,5.3,4,10,2023-04-29T05:17:08,2023-04-29T19:26:46,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-04-30,16,9,12.3,16,8,12.2,7.8,75.2,0,0,0,,0,0,38.5,25.2,215.8,1010.6,61.2,10,201.3,17.5,9,10,2023-04-30T05:15:37,2023-04-30T19:28:00,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-01,16,10,12.6,16,10,12.6,7.8,73.5,0.1,100,4.17,rain,0,0,49,28.8,212.3,1014.6,61.7,10,222.4,19.5,8,10,2023-05-01T05:14:07,2023-05-01T19:29:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-05-02,16,7,12.4,16,7,12.4,8.6,79.1,2,100,37.5,rain,0,0,34.9,25.2,235.9,1021.5,68.9,10,145.7,12.6,7,10,2023-05-02T05:12:38,2023-05-02T19:30:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-03,18,7,12.5,18,4.9,12.1,9.6,83.9,0,0,0,rain,0,0,14.4,10.8,254.1,1026.2,49.2,8.8,282.9,24.5,9,10,2023-05-03T05:11:11,2023-05-03T19:31:44,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-04,21,5,13.9,21,5,13.9,7.4,68,0,0,0,,0,0,22,14.4,57,1023.5,7.7,9.9,318.6,27.5,9,10,2023-05-04T05:09:45,2023-05-04T19:32:58,0.46,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-05,24,8,16.3,24,6.9,16,9.4,66.5,0,0,0,,0,0,25.9,18,59.1,1016.3,68.4,10,309.1,26.6,9,10,2023-05-05T05:08:20,2023-05-05T19:34:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-06,25,9,18.2,25,9,18.2,11.5,67,0,0,0,,0,0,19.4,18,71,1012.4,65.4,10,271.6,23.7,8,10,2023-05-06T05:06:56,2023-05-06T19:35:25,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-07,19,13,15.9,19,13,15.9,11.8,76.7,6,100,45.83,rain,0,0,36,28.8,36.7,1012.1,55.8,10,82.6,6.9,2,10,2023-05-07T05:05:34,2023-05-07T19:36:38,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-05-08,12,11,11.5,12,11,11.5,10.8,94.9,32.9,100,83.33,rain,0,0,29.9,25.2,35,1015.2,89.5,8,21.8,1.9,1,10,2023-05-08T05:04:14,2023-05-08T19:37:51,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-09,12,8,10.3,12,5.1,9.7,9.4,94.1,7.2,100,45.83,rain,0,0,30.6,18,31.7,1017.3,93.6,8.9,42,3.5,2,10,2023-05-09T05:02:55,2023-05-09T19:39:03,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-10,13,6,10.3,13,4.3,9.9,7,81.4,0,0,0,rain,0,0,22,21.6,308.9,1018.7,85.6,10,144.8,12.4,7,10,2023-05-10T05:01:38,2023-05-10T19:40:15,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-11,15,3,9.7,15,1,9.1,4.5,73.3,0,0,0,,0,0,22.7,18,292.5,1021.6,44.3,9.5,304.9,26.3,9,10,2023-05-11T05:00:22,2023-05-11T19:41:26,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-05-12,19,3,12.7,19,3,12.7,5.3,64.5,0,0,0,,0,0,34.9,21.6,59.6,1020.9,32.7,9.8,315.4,27.1,9,10,2023-05-12T04:59:08,2023-05-12T19:42:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-13,19,13,16,19,13,16,7.9,59,0.5,100,8.33,rain,0,0,40.7,32.4,70.2,1018.1,78.5,10,87.1,7.5,4,10,2023-05-13T04:57:55,2023-05-13T19:43:48,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-14,20,10,14.4,20,10,14.4,9.6,74.4,0.3,100,12.5,rain,0,0,23,21.6,99.6,1020,87.5,10,133.5,11.4,4,10,2023-05-14T04:56:44,2023-05-14T19:44:57,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-15,23,8,15.6,23,6.9,15.4,9.7,71.4,0,0,0,,0,0,16.2,14.4,204.2,1018.8,46.9,10,308.5,26.7,9,10,2023-05-15T04:55:35,2023-05-15T19:46:07,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-16,25,9,17.2,25,7.3,17,10.3,67.7,0,0,0,,0,0,23.4,18,280.1,1018,17,10,329.3,28.5,9,10,2023-05-16T04:54:27,2023-05-16T19:47:15,0.88,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-17,22,10,17.4,22,10,17.4,8.8,59.3,0,0,0,,0,0,46.8,28.8,63.3,1014.9,5.4,10,335.8,28.9,9,10,2023-05-17T04:53:22,2023-05-17T19:48:23,0.92,Clear,Clear conditions throughout the day.,clear-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-05-18,25,11,19.1,25,11,19.1,9.2,54.4,0,0,0,,0,0,44.6,28.8,64.5,1011.2,2.2,10,333.7,28.8,9,10,2023-05-18T04:52:18,2023-05-18T19:49:30,0.95,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-19,25,11,20,25,11,20,10.2,53.9,0,0,0,rain,0,0,37.4,28.8,59.2,1011.2,56.2,10,230,20,8,10,2023-05-19T04:51:16,2023-05-19T19:50:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-20,24,17,20.8,24,17,20.8,9.7,49.7,0,0,0,,0,0,49.3,32.4,65.3,1012.6,73.9,10,301,25.9,8,10,2023-05-20T04:50:16,2023-05-20T19:51:42,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-05-21,21,15,18.3,21,15,18.3,11.1,63.2,1,100,20.83,rain,0,0,36.4,28.8,62,1010.4,74.6,10,38.2,3.5,3,10,2023-05-21T04:49:18,2023-05-21T19:52:46,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-22,22.5,15,17.8,22.5,15,17.8,14.8,83,1.6,100,12.5,rain,0,0,24.1,14.4,66,1010.4,66.2,9.8,178.5,15.5,9,10,2023-05-22T04:48:22,2023-05-22T19:53:50,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-23,26,15,19.4,26,15,19.4,15.8,81.7,2,100,25,rain,0,0,33.5,21.6,82.1,1010.1,67.1,10,239.2,20.7,9,30,2023-05-23T04:47:28,2023-05-23T19:54:53,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-24,25,16,20.6,25,16,20.6,16.1,76.1,0.4,100,16.67,rain,0,0,46.1,19.8,180.9,1012.3,46,9.9,287.6,24.9,9,30,2023-05-24T04:46:36,2023-05-24T19:55:55,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-25,26,16.5,20.9,26,16.5,20.9,17.6,82.5,0.7,100,20.83,rain,0,0,33.1,10.8,209.3,1013.8,39.9,9.5,304.7,26.2,9,30,2023-05-25T04:45:45,2023-05-25T19:56:55,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-26,22,16,18.8,22,16,18.8,16.9,88.7,8.2,100,29.17,rain,0,0,25.2,16.2,280.3,1012.7,68.8,9.8,204.9,17.7,8,60,2023-05-26T04:44:57,2023-05-26T19:57:55,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-27,23.5,17,20.1,23.5,17,20.1,16.4,79.7,0,0,0,rain,0,0,18,14.4,302.1,1012.5,79.9,10,279.3,24.2,8,10,2023-05-27T04:44:11,2023-05-27T19:58:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-05-28,25,13.5,20.6,25,13.5,20.6,17.2,81.8,1.6,100,8.33,rain,0,0,25.9,12.6,37.9,1011.8,49.4,9.7,275.4,23.9,8,30,2023-05-28T04:43:28,2023-05-28T19:59:50,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-29,23,18,20,23,18,20,17.5,85.3,10.5,100,50,rain,0,0,35.3,23.4,63.6,1009.9,70.4,9.8,141,12.2,6,10,2023-05-29T04:42:46,2023-05-29T20:00:46,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-30,22,15,18.4,22,15,18.4,17.2,92.9,4.4,100,29.17,rain,0,0,22,19.8,195.2,1010.7,53,7.6,78.4,7,3,10,2023-05-30T04:42:07,2023-05-30T20:01:40,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-05-31,26.5,15.5,20.6,26.5,15.5,20.6,16.3,79.1,4.3,100,29.17,rain,0,0,39.6,27,202.7,1011.9,49.6,8.6,318.7,27.6,9,10,2023-05-31T04:41:29,2023-05-31T20:02:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-01,23,16.5,19.6,23,16.5,19.6,16.1,80.4,1.8,100,37.5,rain,0,0,46.8,28.8,208.8,1012.5,64.4,9.9,189.2,16.5,9,10,2023-06-01T04:40:54,2023-06-01T20:03:25,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-02,25.5,16.5,20.8,25.5,16.5,20.8,16.6,78.3,0.6,100,16.67,rain,0,0,28.4,19.8,234.9,1013.6,67.9,10,333,28.6,9,30,2023-06-02T04:40:21,2023-06-02T20:04:16,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-03,29,14.5,21.6,29,14.5,21.6,16.6,75.9,0.2,100,4.17,rain,0,0,26.3,14.4,79.4,1012.1,36,9.1,331,28.6,9,30,2023-06-03T04:39:51,2023-06-03T20:05:04,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-04,22,18,19.8,22,18,19.8,17.4,85.9,11.2,100,66.67,rain,0,0,33.1,27,12,1013.6,67,10,211.4,18.4,8,30,2023-06-04T04:39:22,2023-06-04T20:05:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-05,24,17.5,20.2,24,17.5,20.2,16.6,80.3,7.8,100,45.83,rain,0,0,28.1,28.8,23.7,1015.9,55.4,10,235.5,20.3,7,10,2023-06-05T04:38:56,2023-06-05T20:06:37,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-06,24,15.5,19.5,24,15.5,19.5,12.1,63.5,0,0,0,,0,0,25.9,19.8,38,1018.5,58.5,10,255.7,22,9,10,2023-06-06T04:38:33,2023-06-06T20:07:21,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-07,25,15,20.2,25,15,20.2,11.3,57.8,0,0,0,,0,0,36.7,25.2,55.3,1018.6,50.9,10,292,25.2,9,10,2023-06-07T04:38:11,2023-06-07T20:08:03,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-08,27,14,21.1,27.1,14,21.1,12.4,59.8,0,0,0,,0,0,36.4,25.2,71.8,1016.4,20.8,10,347.9,30.1,9,10,2023-06-08T04:37:52,2023-06-08T20:08:44,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-09,26.5,14.5,21.6,26.5,14.5,21.6,13.1,59.8,0,0,0,,0,0,34.2,28.8,68.5,1011,68.3,10,275.9,23.7,8,10,2023-06-09T04:37:35,2023-06-09T20:09:23,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-10,26.5,18.5,21.1,26.5,18.5,21.1,16.7,77.1,0.4,100,16.67,rain,0,0,18.7,16.2,81.5,1007.3,34.2,9.9,214.8,18.8,8,10,2023-06-10T04:37:21,2023-06-10T20:09:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-11,27,18,22.5,27.5,18,22.6,17,73.5,0.4,100,8.33,rain,0,0,28.4,21.6,228.2,1006.7,57.2,9.8,340.5,29.4,9,10,2023-06-11T04:37:09,2023-06-11T20:10:34,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-12,23.5,18,20,23.5,18,20,17.5,86.1,2.8,100,16.67,rain,0,0,26.6,19.8,32.3,1007.5,70.9,9.8,109.4,9.6,6,10,2023-06-12T04:36:59,2023-06-12T20:11:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-13,25.5,17,19.9,25.5,17,19.9,17.7,87.4,3.6,100,25,rain,0,0,24.8,18,47.4,1007.3,69.8,10,227.3,19.7,8,30,2023-06-13T04:36:51,2023-06-13T20:11:38,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-14,27,17,21.9,28.2,17,22,18.6,82.8,4,100,37.5,rain,0,0,27,16.2,217.5,1007.9,54,9.9,262.9,22.9,8,30,2023-06-14T04:36:46,2023-06-14T20:12:07,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-15,26.5,18,22.1,26.5,18,22.1,18.1,79.1,3.4,100,29.17,rain,0,0,33.8,25.2,240.1,1009.9,57.5,10,317.2,27.5,9,30,2023-06-15T04:36:43,2023-06-15T20:12:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-16,26.5,16,21.6,26.5,16,21.6,17.6,79.4,6.4,100,33.33,rain,0,0,37.1,25.2,234.6,1008.5,37.3,9.9,306.1,26.7,9,30,2023-06-16T04:36:42,2023-06-16T20:12:59,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-17,26,18,21.8,26,18,21.8,18.1,80.9,2.3,100,20.83,rain,0,0,28.4,23.4,249.6,1005.4,38.3,9.3,337.4,29.1,9,30,2023-06-17T04:36:44,2023-06-17T20:13:22,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-18,27,16.5,21.9,28.2,16.5,21.9,18.4,82,0.4,100,8.33,rain,0,0,30.2,18,65.3,1005.7,35.5,8.4,341.3,29.3,9,30,2023-06-18T04:36:48,2023-06-18T20:13:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,URKK"
